7176,2142,2142,3.25700588583509,3.25700588583509,0,7.91,0,0,3,12,0
13678,2142,2142,4.13354318386254,4.13354318386254,1,7,0.06135728163546,392.4,3,13,0
14285,2142,2142,3.5419241748214,3.5419241748214,0,7.91,0.026581044463951,68.4,3,223,0
14415,2142,2142,4.70384384515059,4.70384384515059,0,7.91,0,0,3,12,0
17144,2142,2142,3.35633759789428,3.35633759789428,1,9,0.144832579271235,478.8,3,198,0
20279,2142,2142,2.46745907352313,2.46745907352313,0,7.91,0,0,3,12,0
21042,2142,2142,0.642706488477468,0.642706488477468,1,9,0.054262273886466,954,3,170,0
21121,2142,2142,3.35539960001191,3.35539960001191,0,7.91,0,0,3,12,0
24344,2142,2142,3.74550015759621,3.74550015759621,0,7.91,0.03513602399246,90,3,26,0
25290,2142,2142,3.10868759275308,3.10868759275308,0,7.91,0.040827041555857,133.2,3,161,0
26114,2142,2142,1.55409766663866,1.55409766663866,0,7.91,0.10788295246835,781.2,3,399,0
27446,2142,2142,0.249833086369967,0.249833086369967,0,7.91,0,0,3,51,0
28808,1602,1602,5.37958355485771,5.37958355485771,0,7.91,0.570022098527969,1018.8,4,19,0
4604,2142,2142,0.287737490241004,0.287737490241004,0,7.91,0.004318761579602,154.8,3,356,0
4845,1314,3978,5.09087327539921,15.2726198261976,0,7.91,0,0,3,98,1
10876,2142,2142,1.72830437173384,1.72830437173384,0,7.91,0.015227351292809,198,3,335,0
12536,738,1494,1.43955453616773,2.8807580466037,0,7.91,0,0,3,12,1
13563,1602,1602,0.064040300253129,0.064040300253129,0,7.91,0.008170244685202,1083.6,3,383,0
14378,2142,2142,3.70902451157125,3.70902451157125,0,7.91,0,0,3,12,0
15507,1602,1602,5.8529892531245,5.8529892531245,1,8,0.467280615909632,1245.6,3,395,0
17444,1386,2790,5.3117719522023,10.6235439044046,0,9,0,0,3,221,1
18878,2142,2142,9.04948777922515,9.04948777922515,0,7.91,0,0,3,363,1
21656,630,630,6.79462825191289,6.79462825191289,0,7.91,0,0,3,325,0
22357,2142,2142,3.30212326091423,3.30212326091423,0,7.91,0,0,3,12,0
28408,2142,2142,0.404289458533613,0.404289458533613,0,7.91,0,0,3,12,0
29690,1602,1602,2.1851582487989,2.1851582487989,0,7.91,0,0,3,12,0
31386,2142,2142,3.31517924406324,3.31517924406324,0,7.91,0.018659545463771,46.8,3,24,0
31782,1602,1602,2.15842760108249,2.15842760108249,0,7.91,0,0,3,109,0
32105,2142,2142,3.92825231271043,3.92825231271043,1,9,0,0,3,278,1
3702,2142,2142,3.25781565438502,3.25781565438502,0,7.91,0,0,3,16,0
7708,2142,2142,5.2428009903917,5.2428009903917,0,7.91,0,0,3,12,0
8123,2142,2142,0.815691275551114,0.815691275551114,0,7.91,0,0,3,326,0
9952,1602,1602,2.49482255246008,2.49482255246008,0,7.91,0.02808430640668,79.2,3,285,0
11674,630,630,43.2103870328987,43.2103870328987,0,7.91,0.656770588537939,480.96,3,35,0
14456,2142,2142,4.34720922302309,4.34720922302309,1,8,0,0,3,148,1
19877,1602,1602,1.69704026605912,1.69704026605912,0,7.91,0,0,3,12,0
22504,2142,2142,2.46981729716069,2.46981729716069,0,7.91,0,0,3,12,0
23799,2142,2142,1.31962294275775,1.31962294275775,1,7,0.163405467583511,1407.6,3,391,0
31495,2142,2142,4.44137740992666,4.44137740992666,1,4,0.1499902314797,370.8,3,81,0
631,1062,1062,8.78406261049612,8.78406261049612,1,8,0.73706349643847,900,4,93,0
6246,306,306,4.9580039994756,4.9580039994756,1,8,0.352395150999253,215.28,3,12,0
10367,630,630,9.06900566322982,9.06900566322982,0,7.91,0.716209726612424,500.4,3,40,0
14966,630,630,1.22047465267309,1.22047465267309,0,7.91,0.109911413373937,293.04,3,210,0
16915,1170,3546,2.41339118873572,7.24017356620716,0,7.91,0,0,3,164,1
17179,1062,1062,0.27185564851324,0.27185564851324,1,7,0,0,4,13,1
17391,1062,1062,0.705424456738104,0.705424456738104,0,7.91,0.051616423663764,403.2,3,12,0
19987,522,522,1.96145943235664,1.96145943235664,1,9,0.176563451357799,279,3,60,0
22239,630,630,4.04215445230563,4.04215445230563,1,9,0.399028080188117,630,5,204,0
22289,2142,2142,3.00211282376311,3.00211282376311,0,7.91,0,0,3,14,1
23074,1602,1602,4.52784470163322,4.52784470163322,0,7.91,0.084925024018787,289.8,3,23,0
23181,2142,2142,2.58208997910961,2.58208997910961,0,7.91,0,0,3,74,1
23323,630,630,2.6996724048907,2.6996724048907,1,8,0.069290703383177,150.48,3,349,0
25242,1602,1602,1.52785177272746,1.52785177272746,0,7.91,0,0,3,12,0
28367,1602,1602,0.759409127932785,0.759409127932785,0,7.91,0,0,3,12,0
29894,2142,2142,2.88011530636908,2.88011530636908,0,7.91,0,0,3,367,1
31882,2142,2142,2.14468331505979,2.14468331505979,1,9,0,0,3,306,1
32018,2142,2142,1.71192696291636,1.71192696291636,0,7.91,0.020279490182622,241.2,3,13,0
32792,306,306,4.08876324751005,4.08876324751005,0,7.91,0.649116260243002,296.28,3,25,0
33396,2142,2142,2.79514160681699,2.79514160681699,0,7.91,0.010488336235711,25.2,3,293,0
246,2142,2142,4.27396731392337,4.27396731392337,0,7.91,0,0,3,49,0
2423,2142,2142,5.43496742888205,5.43496742888205,0,7.91,0.053652195744147,198,3,18,0
3750,1602,1602,1.47369010647487,1.47369010647487,0,7.91,0.068815485148166,840.6,3,21,0
4032,2142,2142,4.55681314340994,4.55681314340994,0,7.91,0.692498807910329,1731.6,3,76,0
5703,2142,2142,3.65640704342282,3.65640704342282,1,9,0,0,3,40,1
7226,1602,1602,2.42466726567834,2.42466726567834,0,7.91,0.031746870909045,111.6,3,341,0
9323,2142,2142,5.83398784944789,5.83398784944789,1,8,0.074868550881365,262.8,3,255,0
9878,2142,2142,6.95656901399375,6.95656901399375,0,7.91,0.082754724330037,327.6,3,15,0
10095,630,630,4.75681334805655,4.75681334805655,0,7.91,0,0,3,12,0
11714,2142,2142,0.930578129295888,0.930578129295888,1,6,0.052377755870313,630,3,101,0
13202,306,306,1.42624271560197,1.42624271560197,0,7.91,0,0,3,12,0
13619,1602,1602,1.30175897186971,1.30175897186971,0,7.91,0,0,3,12,0
15684,2142,2142,2.15473558945499,2.15473558945499,0,7.91,0,0,3,131,0
15862,1602,1602,2.57219971863255,2.57219971863255,0,7.91,0.082390772237449,646.2,4,160,0
19670,1602,1602,1.63300122761717,1.63300122761717,0,7.91,0,0,3,358,1
19876,2142,2142,0.594507458402725,0.594507458402725,0,7.91,0.004868024224383,154.8,3,12,0
22019,1602,1602,4.55505201419931,4.55505201419931,0,7.91,0,0,3,74,0
22114,1062,1062,1.79855377638536,1.79855377638536,0,7.91,0,0,3,12,0
22879,522,522,0.263567202886571,0.263567202886571,0,7.91,0.015090718427859,295.2,3,16,0
23010,2142,2142,4.44903774717179,4.44903774717179,0,7.91,0,0,3,12,0
26562,2142,2142,16.2805846264625,16.2805846264625,0,7.91,0,0,3,12,0
27401,1602,1602,1.48257730265062,1.48257730265062,0,7.91,0.077883985880333,435.6,3,12,0
27518,2142,2142,1.88312297824272,1.88312297824272,0,7.91,0,0,3,12,0
29413,1062,1062,9.51663282786409,9.51663282786409,0,7.91,0.550180335360893,781.2,4,29,0
30239,2142,2142,0.14061423678599,0.14061423678599,0,7.91,0.008969763697418,716.4,3,222,0
30486,306,306,4.0562329676606,4.0562329676606,0,7.91,0,0,3,12,0
33281,2142,2142,5.3793272204359,5.3793272204359,0,7.91,0.472616113147873,1904.4,3,22,0
996,2142,2142,0.899015461276338,0.899015461276338,0,7.91,0,0,3,12,1
1836,1062,1062,1.16626592258851,1.16626592258851,0,7.91,0,0,3,57,0
1930,306,306,6.43077802795191,6.43077802795191,0,7.91,0.545949566045275,260.64,4,29,0
2511,1602,1602,8.40807351858827,8.40807351858827,0,7.91,0.564411647842055,1083.6,4,313,0
3703,2142,2142,0.384673246412425,0.384673246412425,0,7.91,0.004346590354943,154.8,3,121,0
4091,2142,2142,4.06996361938441,4.06996361938441,0,7.91,0.007635954257757,3.6,3,367,0
4488,630,630,10.4343934117264,10.4343934117264,0,7.91,0,0,3,12,0
4545,2142,2142,1.44931385250212,1.44931385250212,0,7.91,0,0,3,86,0
5200,1602,1602,3.20546882004398,3.20546882004398,0,7.91,0,0,3,12,0
5205,1602,1602,2.85760769681231,2.85760769681231,0,7.91,0,0,3,12,0
7653,2142,2142,0.995042614353507,0.995042614353507,1,7,0,0,3,263,1
11082,1602,1602,1.77941746948242,1.77941746948242,0,7.91,0,0,3,12,0
11338,306,306,1.53000292437375,1.53000292437375,0,7.91,0,0,3,12,0
11705,2142,2142,2.29878858020491,2.29878858020491,0,7.91,0,0,3,164,1
13216,2142,2142,4.16334153267981,4.16334153267981,0,7.91,0,0,3,12,0
14305,1602,1602,2.5003654842197,2.5003654842197,0,7.91,0.042220055080633,127.8,3,116,0
14672,2142,2142,2.23527410720105,2.23527410720105,0,7.91,0.016775040204136,68.4,3,40,0
18521,2142,2142,5.19579428346958,5.19579428346958,0,7.91,0,0,3,63,0
19400,2142,2142,2.675533777446,2.675533777446,0,7.91,0.008963262236,25.2,3,84,0
20326,2142,2142,2.63870538194441,2.63870538194441,0,7.91,0,0,3,12,0
22070,2142,2142,0.612777360469648,0.612777360469648,0,7.91,0,0,3,12,0
23026,1062,1062,6.9980288629917,6.9980288629917,1,7,0.690822197728696,1062,3,123,0
27572,2142,2142,0.575658012899719,0.575658012899719,0,7.91,0,0,3,12,0
28074,1602,1602,8.84191530811596,8.84191530811596,0,7.91,0.043642227582014,63,3,34,0
30327,1872,3762,2.44026924092013,4.88294743469407,0,7.91,0,0,3,263,1
30797,1224,2466,1.66528053198042,3.33368541767938,0,7.91,0,0,3,113,1
32016,1602,1602,3.22013347133411,3.22013347133411,0,7.91,0,0,3,365,0
33308,2142,2142,9.20149920285927,9.20149920285927,0,7.91,0.010783006878351,46.8,3,12,0
681,630,630,8.03426123426343,8.03426123426343,1,7,0.515525153235067,403.2,3,146,0
734,1386,2790,0.593980249600856,1.18885236143835,1,5.5,0,0,3,194,1
3832,306,306,6.6744720280811,6.6744720280811,1,9,0.700819562948516,254.16,3,12,0
5903,1062,1062,0.230788635373491,0.230788635373491,0,7.91,0,0,3,31,0
6349,2142,2142,0.170854903515551,0.170854903515551,0,7.91,0,0,3,12,0
6500,2142,2142,3.3216838707621,3.3216838707621,0,7.91,0,0,3,12,0
6884,2142,2142,0.86062220046264,0.86062220046264,1,9,0.019719657621075,284.4,3,158,0
7054,2142,2142,9.98322551198166,9.98322551198166,1,4,0.374494145562984,802.8,3,369,0
7389,1602,1602,1.69316782375826,1.69316782375826,0,7.91,0.144538716662291,549,3,104,0
8570,2142,2142,2.16814234746521,2.16814234746521,0,7.91,0,0,3,12,0
13224,1602,1602,0.31631739555918,0.31631739555918,0,7.91,0.036781092506881,1440,3,84,0
14700,1062,1062,3.70102780455479,3.70102780455479,0,7.91,0,0,3,17,0
16637,1602,1602,3.24005527357113,3.24005527357113,0,7.91,0.012157805904582,14.4,3,226,0
17441,2142,2142,2.90326036122463,2.90326036122463,0,7.91,0,0,3,29,1
17708,1170,4734,1.36548673895656,5.46194695582624,1,8.4,0,0,3,386,1
19487,1062,1062,5.30664535783399,5.30664535783399,1,7,0.659997349780861,1051.2,3,128,0
21504,2142,2142,0.086184125335804,0.086184125335804,0,7.91,0,0,3,13,0
21600,2142,2142,0.779166619804929,0.779166619804929,1,5,0.00584740427621,68.4,3,232,0
22156,630,630,5.03716441294379,5.03716441294379,0,7.91,0,0,3,12,0
22667,1602,1602,3.22360873279015,3.22360873279015,0,7.91,0.038186875413111,176.4,3,12,0
23287,630,630,3.62840953522186,3.62840953522186,1,9,0,0,3,12,0
24231,2142,2142,8.97070838085177,8.97070838085177,1,4,0,0,3,12,0
24274,630,630,1.23581598584667,1.23581598584667,0,7.91,0.042217316286688,195.84,3,12,0
24683,1602,1602,4.55899950780757,4.55899950780757,1,5.5,0,0,4,342,1
24806,2142,2142,6.77941464771122,6.77941464771122,1,7,0.669241327513447,2142,3,303,0
24850,630,630,2.80306431396822,2.80306431396822,0,7.91,0.044273473863269,85.68,3,12,0
24941,1602,1602,4.42845104085411,4.42845104085411,0,7.91,0,0,3,122,1
27326,1098,3330,1.49539910309667,4.48776153429326,0,7.91,0,0,3,12,1
27579,1602,1602,0.038452819780386,0.038452819780386,1,7,0.002086587119866,662.4,3,364,0
27876,1602,1602,0.063377966787203,0.063377966787203,0,7.91,0,0,3,103,1
28226,2142,2142,4.39207929977856,4.39207929977856,0,7.91,0,0,3,368,1
31468,2142,2142,3.82309602745547,3.82309602745547,0,7.91,0,0,3,12,0
31481,2142,2142,6.51667798069258,6.51667798069258,1,8,0.250888885732488,824.4,3,68,0
33514,1602,1602,1.82284885963057,1.82284885963057,0,7.91,0.011194568227005,79.2,3,387,0
801,2142,2142,3.06630070059442,3.06630070059442,0,7.91,0.222306800793095,1234.8,3,150,0
4972,2142,2142,5.42292929151053,5.42292929151053,0,7.91,0,0,3,12,0
5687,1602,1602,3.94589041456854,3.94589041456854,0,7.91,0,0,3,31,1
6057,630,630,1.99245180739589,1.99245180739589,0,7.91,0,0,3,12,0
6234,2142,2142,2.29137292605059,2.29137292605059,0,7.91,0,0,3,12,0
7173,2142,2142,2.86411929049013,2.86411929049013,0,7.91,0,0,3,12,0
7685,630,630,6.35791781282479,6.35791781282479,0,7.91,0,0,3,57,1
8564,1458,4410,4.6023093387893,13.8111736891897,1,9,0,0,3,20,1
10753,1602,1602,3.28848524930043,3.28848524930043,0,7.91,0,0,3,12,0
11100,1602,1602,7.84324564274969,7.84324564274969,0,7.91,0.619407355794645,1278,4,64,0
11625,630,630,1.8841075068286,1.8841075068286,1,8,0.089276564982994,293.04,3,116,0
11807,630,630,0.103932557375407,0.103932557375407,0,7.91,0.003772270543037,169.92,3,43,0
12017,2142,2142,0.947356196397725,0.947356196397725,0,7.91,0.058654323604362,694.8,3,345,0
12842,2142,2142,3.93776983662269,3.93776983662269,0,7.91,0,0,3,12,0
13929,2142,2142,6.36841469096844,6.36841469096844,0,7.91,0.119407775455658,500.4,3,17,0
14200,1602,1602,4.25171913754436,4.25171913754436,1,7,0.130554323568404,468,3,14,0
14934,2142,2142,0.449977811104568,0.449977811104568,0,7.91,0,0,3,97,1
15261,1602,1602,15.5930070375317,15.5930070375317,1,7,0.098779230102011,208.8,3,325,0
16628,2142,2142,9.37112706840067,9.37112706840067,0,7.91,0.018501731625668,25.2,3,174,0
17413,1602,1602,2.50671793746475,2.50671793746475,0,7.91,0,0,3,12,0
18070,666,2034,4.1034706645499,12.3104119936497,1,8,0,0,3,338,1
18430,2142,2142,5.15198418386104,5.15198418386104,0,7.91,0,0,3,12,0
19257,2142,2142,3.097507594357,3.097507594357,0,7.91,0.261515650555469,954,3,55,0
19616,522,522,5.90134233915413,5.90134233915413,0,7.91,0.293016004923244,252,3,107,0
21094,1062,1062,7.49291342014639,7.49291342014639,0,7.91,0,0,3,12,0
24690,2142,2142,4.20967924746347,4.20967924746347,0,7.91,0.055286594244361,133.2,3,302,0
24990,2142,2142,4.29971028496029,4.29971028496029,0,7.91,0.016133997316924,25.2,3,70,0
25002,2142,2142,1.53006474596901,1.53006474596901,0,7.91,0,0,3,12,0
29949,2142,2142,3.23291333425274,3.23291333425274,0,7.91,0.206227117006742,716.4,3,342,0
30122,2142,2142,1.5521775248983,1.5521775248983,0,7.91,0,0,3,24,0
33427,2142,2142,22.9831670808348,22.9831670808348,1,9,0.511734579534213,1213.2,3,66,0
727,1602,1602,5.39769347505293,5.39769347505293,0,7.91,0.054217903209237,127.8,3,12,0
1324,1602,1602,4.15333337150846,4.15333337150846,0,7.91,0,0,3,12,1
9691,1602,1602,0.670642828206677,0.670642828206677,0,7.91,0,0,3,129,1
14129,1062,1062,9.26833133633225,9.26833133633225,0,7.91,0.164689006963456,176.4,3,39,0
16283,2142,2142,0.944039585230189,0.944039585230189,0,7.91,0,0,3,12,0
16464,1602,1602,1.12459774484187,1.12459774484187,0,7.91,0.027606404589142,289.8,3,72,0
20191,2142,2142,4.85049136712627,4.85049136712627,1,9,0,0,3,12,0
25174,1602,1602,1.63510815636551,1.63510815636551,0,7.91,0.003228249074759,14.4,3,335,0
26060,2142,2142,3.11851929495705,3.11851929495705,0,7.91,0.01755264143503,46.8,3,345,0
3450,1602,1602,6.86923402428558,6.86923402428558,0,7.91,0,0,3,12,0
5824,2142,2142,4.3338698197721,4.3338698197721,0,7.91,0,0,3,12,0
6066,630,630,4.84445040845169,4.84445040845169,0,7.91,0,0,3,51,0
6214,2142,2142,3.83571997950599,3.83571997950599,0,7.91,0,0,3,117,0
6834,2142,2142,4.85692247104406,4.85692247104406,0,7.91,0,0,3,12,0
7331,2142,2142,1.3793786702975,1.3793786702975,0,7.91,0,0,3,278,0
8094,1602,1602,9.87041405111954,9.87041405111954,1,7,0.315559705723524,678.6,3,230,0
8955,1062,1062,5.8700351221967,5.8700351221967,0,7.91,0,0,3,159,1
9157,306,306,9.77211244277028,9.77211244277028,0,7.91,0,0,3,12,0
11294,1062,1062,3.8984120662426,3.8984120662426,0,7.91,0.009746030165606,3.6,3,12,0
12624,2142,2142,0.514459442239938,0.514459442239938,0,7.91,0,0,3,259,1
12713,2142,2142,4.14123733409683,4.14123733409683,0,7.91,0.025882733338105,90,3,106,0
12967,2142,2142,3.0546010343516,3.0546010343516,0,7.91,0.010738831761392,176.4,3,19,0
14243,2142,2142,0.753171550447667,0.753171550447667,0,7.91,0,0,3,12,0
15792,1602,1602,4.03774010195917,4.03774010195917,1,7,0.219102176075304,662.4,3,252,0
17672,2142,2142,4.76729120416036,4.76729120416036,0,7.91,0,0,3,378,1
18536,2142,2142,2.58105207620408,2.58105207620408,0,7.91,0.048424992048857,198,3,361,0
18715,1602,1602,6.59342360951155,6.59342360951155,1,9,0,0,3,12,0
20222,2142,2142,0.241493905785524,0.241493905785524,1,9,0.003171589757033,133.2,3,31,0
20270,1602,1602,3.70599754050215,3.70599754050215,0,7.91,0.076609768279114,241.2,3,46,0
22579,2142,2142,2.59427986205401,2.59427986205401,1,9,0,0,3,46,1
25877,630,630,4.67144359418373,4.67144359418373,0,7.91,0.011693225517356,0,3,65,0
26790,2142,2142,4.99878336333,4.99878336333,0,7.91,0.05076889353382,543.6,5,109,0
26936,630,630,4.12633350291833,4.12633350291833,0,7.91,0.175155321446681,260.64,3,61,0
27244,1602,1602,8.70510135261282,8.70510135261282,0,7.91,0,0,3,12,0
28366,522,522,1.8348559157044,1.8348559157044,0,7.91,0.115923769600278,327.6,3,129,0
29137,1656,3330,4.63556503480293,9.28011372277409,0,7.91,0,0,3,262,1
29171,630,630,4.91783802121411,4.91783802121411,0,7.91,0.055325677738659,40.32,3,12,0
29497,2142,2142,7.01877950950722,7.01877950950722,0,7.91,0,0,3,12,0
31303,1602,1602,4.8568392669669,4.8568392669669,0,7.91,0,0,3,23,0
197,2142,2142,6.41847814277616,6.41847814277616,0,7.91,0,0,3,292,0
260,2142,2142,2.08411300424095,2.08411300424095,1,8,0.041682260084819,327.6,3,211,0
592,522,522,1.05299921375558,1.05299921375558,0,7.91,0.005441856401838,3.6,3,24,0
719,1602,1602,1.70265295874612,1.70265295874612,0,7.91,0.006384948595298,30.6,3,120,0
1052,630,630,1.07091641599452,1.07091641599452,0,7.91,0,0,3,12,0
1226,630,630,9.20650273839933,9.20650273839933,1,9,0.808863517983752,558.72,3,256,0
3216,1062,1062,4.69419481233672,4.69419481233672,0,7.91,0,0,3,12,0
3800,2142,2142,6.74307337697361,6.74307337697361,0,7.91,0,0,3,12,0
4719,2142,2142,1.05147716419722,1.05147716419722,1,7,0.070582869857267,1450.8,3,379,0
5152,2142,2142,1.99885654437584,1.99885654437584,1,9,0.093754997390987,522,3,66,0
5672,1602,1602,3.30200301454269,3.30200301454269,0,7.91,0,0,4,313,1
5858,2142,2142,12.6574236178767,12.6574236178767,0,7.91,0.256376922492626,565.2,3,63,0
6511,2142,2142,8.27729859640389,8.27729859640389,0,7.91,0.024513223878788,46.8,3,37,0
6861,2142,2142,7.79222299691822,7.79222299691822,0,7.91,0.018079403705147,25.2,3,22,0
8456,1602,1602,2.7326688593932,2.7326688593932,0,7.91,0,0,3,341,1
8689,2142,2142,1.9412526790748,1.9412526790748,0,7.91,0,0,3,12,0
9118,1602,1602,2.42866004748685,2.42866004748685,0,7.91,0,0,3,12,0
9631,1602,1602,4.77832126794231,4.77832126794231,0,7.91,0,0,3,12,1
9746,2142,2142,0.541072480743011,0.541072480743011,1,5,0,0,3,12,1
10427,2142,2142,5.8320485769743,5.8320485769743,0,7.91,0.051286859345251,133.2,3,260,0
11868,306,306,7.27380781681395,7.27380781681395,0,7.91,0,0,3,12,0
11972,2142,2142,2.43445488295531,2.43445488295531,0,7.91,0,0,3,12,0
12064,2142,2142,5.25776793599297,5.25776793599297,0,7.91,0.05284188880395,154.8,3,19,0
14002,2142,2142,4.76121851528026,4.76121851528026,0,7.91,0,0,3,14,0
15335,2142,2142,4.01199745552539,4.01199745552539,0,7.91,0,0,3,12,1
15841,1062,1062,2.98303200099649,2.98303200099649,0,7.91,0.044745480014947,111.6,3,351,0
16279,306,306,5.08589354182752,5.08589354182752,0,7.91,0,0,3,12,0
16347,2142,2142,3.32848597678684,3.32848597678684,0,7.91,0.281016639691197,954,3,174,0
17863,306,306,3.41411431272028,3.41411431272028,0,7.91,0,0,3,12,1
18929,306,306,18.0685199385754,18.0685199385754,0,7.91,0,0,3,12,1
20989,2142,2142,4.88752282465268,4.88752282465268,0,7.91,0,0,3,15,0
21143,1872,3762,2.3714819095858,4.73940837402979,0,7.91,0,0,3,12,1
21205,1602,1602,0.724846849150765,0.724846849150765,0,7.91,0,0,3,18,0
21367,1602,1602,4.01297910676997,4.01297910676997,0,7.91,0.141426576450043,630,3,39,0
22330,630,630,4.47600421095819,4.47600421095819,0,7.91,0,0,3,107,0
23690,630,630,5.84887373156362,5.84887373156362,0,7.91,0.628753926143089,539.28,3,59,0
23934,1602,1602,1.98226960782854,1.98226960782854,0,7.91,0.113496186825326,921.6,3,48,0
25569,630,630,7.50911775219798,7.50911775219798,0,7.91,0.882321335883262,591.12,3,81,0
27004,306,306,6.49704957441289,6.49704957441289,0,7.91,0,0,3,12,0
30187,630,630,3.06555995032192,3.06555995032192,1,8,0.38319499379024,630,3,142,0
30689,1602,1602,5.45706207199651,5.45706207199651,1,9,0,0,3,81,1
31633,2142,2142,7.39455286410312,7.39455286410312,0,7.91,0,0,3,224,1
828,306,306,5.18815231801586,5.18815231801586,1,8,0,0,4,346,1
4231,1656,3330,0.663926933335065,1.32785386667013,0,7.91,0,0,3,131,1
7051,522,522,6.52875156034677,6.52875156034677,0,7.91,0.025779867957934,3.6,3,21,0
7351,306,306,5.08574743642162,5.08574743642162,0,7.91,0,0,3,12,0
7582,1638,4950,3.15608194538001,9.471945814974,0,9,0,0,3,15,1
9074,630,630,16.8838962784712,16.8838962784712,0,7.91,0.068459792310071,33.84,3,13,0
10398,984.857143,7002,0.825121551718527,5.77709915484621,0,7.91,0,0,3,89,1
10975,1134,3438,1.01377223216948,3.04241385260386,0,7.91,0,0,5,110,1
13742,2142,2142,1.2861183249771,1.2861183249771,0,7.91,0,0,3,12,0
14079,1602,1602,5.43937208825088,5.43937208825088,0,7.91,0,0,3,32,0
15766,1602,1602,19.8695065085726,19.8695065085726,1,8,0.244698356016904,468,3,305,0
16809,2142,2142,9.71869047318389,9.71869047318389,0,7.91,0,0,3,14,1
19577,1062,1062,0.008875937896282,0.008875937896282,1,9,0.00024531486648,219.6,3,125,0
20168,1602,1602,8.55037587919362,8.55037587919362,0,7.91,0.19413489163026,354.6,3,12,0
21896,1602,1602,5.12532672924077,5.12532672924077,0,7.91,0.41544087331733,1423.8,4,283,0
22269,1062,1062,8.3145759471549,8.3145759471549,1,9,0.820787359047868,1062,3,246,0
24359,2142,2142,7.793838688187,7.793838688187,0,7.91,0.274317303725008,716.4,3,307,0
26741,1602,1602,8.78589993968406,8.78589993968406,1,5,0.485696344148378,889.2,3,35,0
26779,630,630,5.53928152252553,5.53928152252553,0,7.91,0.546819498768562,630,3,15,0
27233,1602,1602,7.43273751068008,7.43273751068008,1,9,0.534228008580131,1472.4,4,158,0
28521,306,306,6.78740293483182,6.78740293483182,0,7.91,0,0,3,12,1
28629,1656,3330,5.33662472815816,10.6812145678509,0,9,0,0,3,311,1
29282,2142,2142,9.34450515978926,9.34450515978926,0,7.91,0,0,3,13,0
29327,1062,1062,2.93680803999922,2.93680803999922,0,7.91,0.052184150760105,176.4,3,12,0
29583,2142,2142,6.9333478580835,6.9333478580835,0,7.91,0,0,3,12,0
31469,2142,2142,5.9503718186912,5.9503718186912,0,7.91,0.018271356659236,46.8,3,28,0
897,2142,2142,0.847965822943427,0.847965822943427,0,7.91,0,0,3,321,0
